bio,country,diocese,from,name,source_link,to
,Montenegro,Kotor (Cattaro),1578.0,Franjo Župan,http://www.catholic-hierarchy.org/diocese/dkoto.html,1581.0
,Montenegro,Kotor (Cattaro),1581.0,Jerónimo Bucchia,http://www.catholic-hierarchy.org/diocese/dkoto.html,1603.0
"Angelo Baroni was born in Venice, Italy and ordained a priest in the Order of Preachers.[1][2]
On 11 February 1604, he was appointed during the papacy of Pope Clement VIII as Bishop of Kotor.[1] 
On 22 February 1604, he was consecrated bishop by Girolamo Bernerio, Cardinal-Bishop of Albano, with Agostino Quinzio, Bishop of Korčula, and Gregorio Servanzi, Bishop of Trevico, serving as co-consecrators.[1] 
On 31 August 1611, he was appointed during the papacy of Pope Paul V as Bishop of Chioggia.[1] He served as Bishop of Chioggia until his death in November 1612.[1]",Montenegro,Kotor (Cattaro),1604.0,Angelo Baroni,http://www.catholic-hierarchy.org/diocese/dkoto.html,1611.0
,Montenegro,Kotor (Cattaro),1611.0,Girolamo Rusca,http://www.catholic-hierarchy.org/diocese/dkoto.html,1620.0
,Montenegro,Kotor (Cattaro),1620.0,Giuseppe (Giacomo) Pamphilj,http://www.catholic-hierarchy.org/diocese/dkoto.html,1622.0
,Montenegro,Kotor (Cattaro),1622.0,Vincenzo Bucchi (Buschio),http://www.catholic-hierarchy.org/diocese/dkoto.html,1655.0
,Montenegro,Kotor (Cattaro),1656.0,Ivan Antun Zboronac,http://www.catholic-hierarchy.org/diocese/dkoto.html,1688.0
,Montenegro,Budua (Budva),1446.0,Givoanni Rubini,http://www.catholic-hierarchy.org/diocese/db547.html,1447.0
,Montenegro,Budua (Budva),1518.0,Simone Boschetti,http://www.catholic-hierarchy.org/diocese/db547.html,1524.0
,Montenegro,Budua (Budva),1670.0,Andreas Zmajević,http://www.catholic-hierarchy.org/diocese/db547.html,1671.0
,Montenegro,Bar (Antivari),1248.0,Giovanni de Plano Carpini,http://www.catholic-hierarchy.org/diocese/dbary.html,1252.0
,Montenegro,Bar (Antivari),1253.0,Geoffroy,http://www.catholic-hierarchy.org/diocese/dbary.html,
"Adam served as the Papal missionary in Persia from 1314 to 1317, one of six Dominicans sent by Pope John XXII to Persia. However, it is now thought that Adam was probably in Persia before 1314, during the pontificate of Pope Clement V.He was transferred to Smyrna in 1318, and served as their bishop. In 1322, he was promoted archbishop of Soltaniyeh in Persia.[1]On 26 October 1324, he was elected Archbishop of Antivari in the Old Doclea. He after a disagreement with the Pope, Adam stepped down as archbishop in 1341. Also he wrote about the Scestani  and kathars history about this area.A 1332 document written in Latin that may have been authored by Guillaume Adam (although it may also have been the work of Brocardus Monacus (Frère Brochard)) testifies the existence of written Albanian at that time, although no records of written Albanian have been retrieved from before the 15th century. Though the reference to the existence of the language is clear, that to writing in Albanian is ambiguous. It cannot be said for certain whether the author meant Albanian-language books written in Latin script or simply books written in Latin.[2]",Montenegro,Bar (Antivari),1324.0,Guillaume Adam,http://www.catholic-hierarchy.org/diocese/dbary.html,1341.0
,Montenegro,Bar (Antivari),1448.0,André da Mule,http://www.catholic-hierarchy.org/diocese/dbary.html,
,Montenegro,Bar (Antivari),1460.0,Marcus,http://www.catholic-hierarchy.org/diocese/dbary.html,1461.0
,Montenegro,Bar (Antivari),1461.0,Šimun Vosić (Vossich),http://www.catholic-hierarchy.org/diocese/dbary.html,1473.0
,Montenegro,Bar (Antivari),1473.0,Stefan Teglatije (de Taleazis),http://www.catholic-hierarchy.org/diocese/dbary.html,1485.0
,Montenegro,Bar (Antivari),1485.0,Filippo Gaio,http://www.catholic-hierarchy.org/diocese/dbary.html,1509.0
,Montenegro,Bar (Antivari),1509.0,Jerome de Montagna,http://www.catholic-hierarchy.org/diocese/dbary.html,1517.0
,Montenegro,Bar (Antivari),1517.0,Lorenzo Boschetti,http://www.catholic-hierarchy.org/diocese/dbary.html,1525.0
,Montenegro,Bar (Antivari),1525.0,Giovanni dei Tagliacozzi,http://www.catholic-hierarchy.org/diocese/dbary.html,1528.0
,Montenegro,Bar (Antivari),1528.0,Luigi Cherigato (Chierepati),http://www.catholic-hierarchy.org/diocese/dbary.html,1551.0
"Born in Carbonara di Bari, in the city of Bari, Apulia, Bruno started his career at local club A.S. Bari. He then spent 4 seasons in the Italian Serie D. With Pro Vasto he faced his first relegation in 2000. Bruno won promotion with Rutigliano as Group H playoffs winner in 2003. However the team were relegated back to non-professional football in 2004 from Serie C2.He then moved to Frosinone[1] of Serie C1, winning the promotion play-offs in 2006.He did not follow the team to Serie B, but joined Cisco Roma of Serie C2. The club finished the season as the losing semifinalists in the promotion playoffs. He was sent off in the first leg of the first round (semi-final).[2] The second leg was played by his understudy Marco Teani who also played 17 league games in the regular season.In 2007, he joined Martina.[3] In January 2008 he moved to Potenza.[4]",Montenegro,Bar (Antivari),1551.0,Giovanni Bruno,http://www.catholic-hierarchy.org/diocese/dbary.html,1571.0
,Montenegro,Bar (Antivari),1579.0,Ambroz Antun Kapić (Capizzi),http://www.catholic-hierarchy.org/diocese/dbary.html,1598.0
"According to Vojislav Korać, Ursini belonged to the Medvedović family and was born in the Popovo Field (in Herzegovina).[1] According to Josip Turčinović he belonged to the Bastić and Medojević families and was born in Ravno in the Popovo Field.[2] He studied theology at Sorbonne.[2] He was also a historian.[2] In 1556–59 he was a provincial in the Republic of Ragusa province.[2] For some time he served as a bishop in Alessio.[2] Ursini was appointed Archbishop of Antivari in 1599.[2] However, he resided in Budva as the Turks did not allow him access into the city of Antivari. Ursini constructed a Franciscan monastery in Paštrovići.Ursini received a firman from Istanbul, stating that every Catholic household must give the Archbishopric two aspers annually. It also stated that Catholics must give twelve aspers for their first marriage, twenty-four for the second marriage and forty-eight for the third. The firman stated that every parish must also give a ducat annually.",Montenegro,Bar (Antivari),1599.0,Toma Ursini,http://www.catholic-hierarchy.org/diocese/dbary.html,1607.0
,Montenegro,Bar (Antivari),1608.0,Marinus Bizzius (Bici),http://www.catholic-hierarchy.org/diocese/dbary.html,1624.0
,Montenegro,Bar (Antivari),1624.0,Pietro Massarecchius,http://www.catholic-hierarchy.org/diocese/dbary.html,1635.0
,Montenegro,Bar (Antivari),1635.0,Giorgio Bianchi,http://www.catholic-hierarchy.org/diocese/dbary.html,1644.0
,Montenegro,Bar (Antivari),1644.0,Francesco Leonardi,http://www.catholic-hierarchy.org/diocese/dbary.html,1646.0
,Montenegro,Bar (Antivari),1646.0,Giuseppe Maria Bonaldi,http://www.catholic-hierarchy.org/diocese/dbary.html,1653.0
,Montenegro,Bar (Antivari),1655.0,Marco Crisio,http://www.catholic-hierarchy.org/diocese/dbary.html,1656.0
,Montenegro,Bar (Antivari),1671.0,Andreas Zmajević,http://www.catholic-hierarchy.org/diocese/dbary.html,1694.0
,Ireland,Bacău,1607.0,Gerolamo Arsengo,http://www.catholic-hierarchy.org/diocese/db535.html,1610.0
,Ireland,Bacău,1611.0,Valerianus Łubieniecki,http://www.catholic-hierarchy.org/diocese/db535.html,1617.0
"Before taking up the bishopric, he was the guardian of the monastery in Lviv and the provincial of the Franciscans. On November 26, 1618, he was appointed a bishop in Bakowo. During his rule, the diocese, previously belonging to the Kalocska metropolis in Hungary, was subordinated to the metropolis of Lviv in 1621.",Ireland,Bacău,1618.0,Adam Górski,http://www.catholic-hierarchy.org/diocese/db535.html,1626.0
,Ireland,Bacău,1627.0,Mikołaj Gabriel Fredro,http://www.catholic-hierarchy.org/diocese/db535.html,1632.0
"Jan Zamoyski or Zamojski (Latin: Ioannes Zamoyski de Zamoscie;[1] 19 March 1542 – 3 June 1605) was a Polish nobleman, magnate, and the 1st ordynat of Zamość. Royal Secretary from 1566, Deputy Kanclerz (Chancellor) of the Crown from 1576, Lord Grand-Chancellor of the Crown from 1578, and Grand Hetman of the Crown from 1581. General Starost of Kraków from 1580 to 1585, Starost of Bełz, Międzyrzecz, Krzeszów, Knyszyn and Tartu. Important advisor to Kings Sigismund II Augustus and Stephen Báthory, he was one of the major supporters of Bathory's successor, Sigismund III Vasa, and one of the most skilled diplomats, politicians and statesmen of his time, standing as a major figure in the politics of the Polish-Lithuanian Commonwealth throughout his life.Jan Zamoyski was born on 19 March 1542 to Stanisław Zamoyski and Anna Herburt in Skokówka.[2] He started his education in a school in Krasnystaw but when he was thirteen years old he was sent to study abroad; from 1555 to 1559 he was a page at the royal court in Paris.[3] Already at this young age he attended lectures at the Sorbonne University and Collège de France.[3] In 1559 he briefly visited Poland, then attended the University of Strasbourg; after a few months there he moved to University of Padua, where from 1561 he studied law and received a doctorate in 1564.[2][4] During his years abroad he converted from Calvinism to Roman Catholicism.[4]During his education, he became active in university politics, and in 1563 he was elected the rector of the law department.[4] Around that time he also wrote De senatu Romano, a brochure about Ancient Rome government.[4] He returned to the Commonwealth in 1565, and was the first person to receive a commendation letter from the senate of the Republic of Venice.[4][5]After returning to Poland, he was appointed to the Royal Chancellery, and soon became a favorite secretary to King Sigismund II.[5][6] In 1567 he commanded a royal task force, sent to remove the noble family of Starzechowscy from the royal lands they were decreed to hold illegally.[5] Another major task he completed at that time was the reorganization of the Chancellery archive.[7]",Ireland,Bacău,1633.0,Jan Chrzciciel Zamoyski,http://www.catholic-hierarchy.org/diocese/db535.html,1649.0
"He joined the Bernardine Order in Poznań, where he became the Definitor of the Province of Our Lady of the Angels. In 1650, he was elected bishop of Bach by Jan Kazimierz Vasa. He received papal appointment on May 7, 1651. He led a pious life, promoting in particular the devotion to the Immaculate Conception of the Blessed Virgin Mary. Because of the Cossack wars in the diocese on February 21, 1661, he was released from the Bishop's bishopric and appointed titular bishop of Aenos and the suffragan of Poznań. Author of theological publications.",Ireland,Bacău,1651.0,Maciej Marian Kurski,http://www.catholic-hierarchy.org/diocese/db535.html,1661.0
,Ireland,Bacău,1662.0,Anastazy Rudzicki,http://www.catholic-hierarchy.org/diocese/db535.html,1675.0
,Ireland,Bacău,1678.0,Jakub Gorecki,http://www.catholic-hierarchy.org/diocese/db535.html,1679.0
"Jakub Dłuski is a foster student of Astoria Bydgoszcz [2]. In the 2004/2005 season, he made his senior debut in the colors of the team SMS PZKosz Kozienice, playing then in the second league [3]. In the season 2005/2006 he returned to Bydgoszcz, playing with Astoria in the Polish Basketball League. On January 14, 2006, he made his debut in the highest class in the match against Kotwica Kołobrzeg [4]. At the beginning of the 2007/2008 season he played in the Sportino Inowrocław club, to which he was loaned from Astoria Bydgoszcz [5]. However, after 3 matches in which he appeared, he returned to play at Astoria Bydgoszcz, which he represented until the end of the 2007/2008 season [3]. Before the 2008/2009 season, Dłuski became a ŁKS Łódź player. He performed at the club for the next four seasons (2008/2009, 2009/2010, 2010/2011 and 2011/2012) [3]. In June 2012, he signed a contract with the club AZS WSGK Polfarmex Kutno [6]. Jakusz Dłuski is a former Polish representative in the junior categories. He performed, inter alia, in the national team up to 18 [7] and 20 [8]. In 2005 he played in the European championships under 18 years of the A division, and in 2006 and 2007 in the European championships under the age of 20 B division [9]. On July 14, 2017 he became a member of the R8 Basket AZS Politechnika Krakow [10].",Ireland,Bacău,1681.0,Jakub Franciszek Dłuski,http://www.catholic-hierarchy.org/diocese/db535.html,1694.0
,Ireland,Bacău,1694.0,Amand Wiktoryn Czeszejko,http://www.catholic-hierarchy.org/diocese/db535.html,1698.0
,Ireland,Bucarest {Bucureşti},,Nicolas Giannelli,http://www.catholic-hierarchy.org/diocese/dbucu.html,
,Ireland,Ardjisch (Arges; Argesch),1439.0,Giovanni di Ragusa,http://www.catholic-hierarchy.org/diocese/da570.html,1443.0
,Ireland,Ardjisch (Arges; Argesch),1458.0,Jacques Richer,http://www.catholic-hierarchy.org/diocese/da570.html,1466.0
,Ireland,Ardjisch (Arges; Argesch),1466.0,Raymond Barenfuso,http://www.catholic-hierarchy.org/diocese/da570.html,1480.0
,Ireland,Ardjisch (Arges; Argesch),1480.0,Paulus,http://www.catholic-hierarchy.org/diocese/da570.html,1495.0
"Born in Vila do Conde, André was brought up at FC Porto and Varzim SC. He made his senior debuts with the latter in 2008, scoring six goals in 49 second division games in two seasons combined.In the first half of the 2010–11 campaign, André joined Deportivo de La Coruña B in Spain on a 2+2 contract,[1] suffering relegation from the third level (only three matches played), a fate which also befell his previous team. He returned to Varzim in January 2011.[2]In 2011–12, André netted 12 times from his midfield position to help Varzim return to division two after just one year.[3] No promotion eventually befell, however, due to irregularities.In summer 2012, André signed with Vitória S.C. in the Primeira Liga.[4] In his first year, he contributed with five scoreless appearances in the Taça de Portugal as the club won the competition for the first time in its history.[5]",Ireland,Ardjisch (Arges; Argesch),1495.0,Andre,http://www.catholic-hierarchy.org/diocese/da570.html,
,Ireland,Ardjisch (Arges; Argesch),1512.0,Denis de Gyalo,http://www.catholic-hierarchy.org/diocese/da570.html,
,Ireland,Ardjisch (Arges; Argesch),1591.0,Bernardino Quirino,http://www.catholic-hierarchy.org/diocese/da570.html,1604.0
,Ireland,"Oradea Mare {Gran Varadino, Nagyvárad}",1435.0,Johannes de Curzola,http://www.catholic-hierarchy.org/diocese/dorad.html,1440.0
,Ireland,"Oradea Mare {Gran Varadino, Nagyvárad}",1440.0,Giovanni de Dominis,http://www.catholic-hierarchy.org/diocese/dorad.html,1444.0
,Ireland,"Oradea Mare {Gran Varadino, Nagyvárad}",1445.0,János Vitéz (Zredna),http://www.catholic-hierarchy.org/diocese/dorad.html,1465.0
"Born the son of a blacksmith. Matthias Corvinus made him the dean of Pécs and on 17 May 1465 the Bishop of Várad. In 1468 he became Bishop of Eger and in 1473 Archbishop of Esztergom and Primate of Hungary. Because he lost the favor of the Hungarian king, he left Hungary on 13 February 1476 and joined the Emperor Frederick III to whom he was consultant and financiers. From 22 March 1477 he coadjutor for the seriously ill bishop of Vienna, Leo von Spaur, and on 14 January 1482 as John III. Archbishop of Salzburg, and in 1487 became archbishop.Johann was more secular warlord than spiritual leader and archbishop. He gladly showed up in full armor and went on the field. He was particularly renowned for his extraordinary physical strength. This archbishop also loved the creature comforts and used the secret passage of his predecessor to his concubines often. Beck was unpopular with the populus. He was a diplomat for Emperor Frederick III. working abroad. Styria and in 1483/84 the Netherlands. On 21 June 1486, Emperor appointed him governor of Austria (Upper and Lower Austria), Styria, Carinthia, Carniola, Istria and the Karst. From May 1486 he was responsible for the recruitment of imperial mercenaries in the war against his former king, the Hungarian king.His last years were spent by the ailing Archbishop on the Hohensalzburg Fortress, which he had determined to expand. Including princely residence and  granary (temporarily used as a living room) and workhouse.",Ireland,"Oradea Mare {Gran Varadino, Nagyvárad}",1465.0,Johann Beckenschlager,http://www.catholic-hierarchy.org/diocese/dorad.html,1467.0
,Ireland,"Oradea Mare {Gran Varadino, Nagyvárad}",1470.0,Nikolaus Stolcz de Slantz,http://www.catholic-hierarchy.org/diocese/dorad.html,1476.0
,Ireland,"Oradea Mare {Gran Varadino, Nagyvárad}",1477.0,Johann (Jan) Filipec z Prostějov,http://www.catholic-hierarchy.org/diocese/dorad.html,1490.0
,Ireland,"Oradea Mare {Gran Varadino, Nagyvárad}",1492.0,Valentin Vlk (Farkas),http://www.catholic-hierarchy.org/diocese/dorad.html,1495.0
,Ireland,"Oradea Mare {Gran Varadino, Nagyvárad}",1495.0,Domonkos Kálmáncsehi,http://www.catholic-hierarchy.org/diocese/dorad.html,1502.0
,Ireland,"Oradea Mare {Gran Varadino, Nagyvárad}",1502.0,György Szatmári,http://www.catholic-hierarchy.org/diocese/dorad.html,1505.0
,Ireland,"Oradea Mare {Gran Varadino, Nagyvárad}",1505.0,Zsigmond Thurzó,http://www.catholic-hierarchy.org/diocese/dorad.html,1512.0
,Ireland,"Oradea Mare {Gran Varadino, Nagyvárad}",1515.0,Ferenc Perényi,http://www.catholic-hierarchy.org/diocese/dorad.html,1526.0
,Ireland,"Oradea Mare {Gran Varadino, Nagyvárad}",1527.0,László de Macedonia,http://www.catholic-hierarchy.org/diocese/dorad.html,1533.0
"Since he usually identified himself as ""Frater Georgius"", he is known in Hungarian history as ""Fráter György"".Most details of Martinuzzi's life before 1528 are uncertain.[8] He was the youngest son of a Croatian lesser nobleman, Grgur Utješinović, and Anna Martinuzzi, who was descended from a Venetian patrician family.[9][10] He was born in Kamičac Castle, near Skradin, on 18 June 1482.[9][10] He was still a child when his father and his two oldest brothers died and the Ottomans occupied the family estates.[11] Duke John Corvinus took care of the orphan in 1490.[12] Martinuzzi was sent to Corvin's castle at Hunyad (now Hunedoara in Romania).[12] He lived in wretched conditions for years, because young noblemen were intentionally treated like servants for pedagogical purposes.[13]Martinuzzi moved to the court of Hedwig of Cieszyn in Szepes Castle (now Spiš Castle in Slovakia) around 1503.[14] She was the widow of his father's patron, Count Stephen Zápolya.[14] Initially, he served as a page, then he was made a guard of the palace.[9][15] He decided to abandon his military career and entered the Pauline Order at the age of 24.[16] He most probably settled in the Budaszentlőrinc Monastery where he learnt to read and write.[16] He was sent to continue his studies in the Jasna Góra Monastery in Częstochowa.[16] He was made the head of the monastery, according to unproved theories.[16] After he returned to Hungary in 1527, he became the prior of the Sajólád Monastery, which had recently received grants from the Zápolyas.[17]Martinuzzi's sister, Ana, married Bartol Drašković and had three sons (one of whom was Croatian Ban (viceroy) and cardinal Juraj Drašković).",Ireland,"Oradea Mare {Gran Varadino, Nagyvárad}",1539.0,Györgi Martinuzzi,http://www.catholic-hierarchy.org/diocese/dorad.html,1551.0
,Ireland,"Oradea Mare {Gran Varadino, Nagyvárad}",1554.0,Mátyás Zabergyei,http://www.catholic-hierarchy.org/diocese/dorad.html,1556.0
,Ireland,"Oradea Mare {Gran Varadino, Nagyvárad}",1560.0,Ferenc Forgách de Ghymes,http://www.catholic-hierarchy.org/diocese/dorad.html,1566.0
,Ireland,"Oradea Mare {Gran Varadino, Nagyvárad}",1568.0,István Radeczy de Zemche,http://www.catholic-hierarchy.org/diocese/dorad.html,1573.0
"Not much is known of his early life, although he is known to have been married twice.  He is believed to have been an educated man, and a Lutheran.He is mainly known for his role as an explosives expert in the Siege of Eger (1552).After the siege, he was given command of the Castle of Eger.  In 1554 he was captured by the Turks, and was executed by hanging in Constantinople after he refused to betray secrets about the defences at Eger.He is the hero of Géza Gárdonyi's novel Eclipse of the Crescent Moon.",Ireland,"Oradea Mare {Gran Varadino, Nagyvárad}",1573.0,Gergely Bornemissza,http://www.catholic-hierarchy.org/diocese/dorad.html,1584.0
,Ireland,"Oradea Mare {Gran Varadino, Nagyvárad}",1589.0,Márton Pethe de Hetes,http://www.catholic-hierarchy.org/diocese/dorad.html,1600.0
,Ireland,"Oradea Mare {Gran Varadino, Nagyvárad}",1600.0,Miklós Mikáczy,http://www.catholic-hierarchy.org/diocese/dorad.html,1613.0
"János Telegdy was born in Érsekújvár, Kingdom of Hungary (today Nové Zámky, Slovakia) in 1575 and ordained a priest in the Diocese of Esztergom on 10 February 1594.[4][5] On 27 January 1610, he was appointed during the papacy of Pope Paul V as Bishop of Bosnia.[1][4][5] On 25 September 1611, he was consecrated bishop by Roberto Francesco Romolo Bellarmino, Cardinal-Priest of San Matteo in Merulana, with Antonio d'Aquino, Bishop of Sarno, and Giulio Sansedoni, Bishop Emeritus of Grosseto, serving as co-consecrators.[4][5] In 1613, he was appointed during the papacy of Pope Paul V as Bishop of Várad.[4] On March 1619, he was appointed during the papacy of Pope Paul V as Bishop of Nyitra.[4] In 1623, he was appointed during the papacy of Pope Gregory XV as Archbishop of Kalocsa.[4] In 1624, he was once again appointed during the papacy of Pope Gregory XV as Bishop of Nitra.[4] He served as Archbishop of Kalocsa until his death in 1647.[4]While bishop, Telegdy was the principal co-consecrator of:[4]",Ireland,"Oradea Mare {Gran Varadino, Nagyvárad}",1613.0,János Telegdy,http://www.catholic-hierarchy.org/diocese/dorad.html,1619.0
,Ireland,"Oradea Mare {Gran Varadino, Nagyvárad}",1639.0,Ladislas Hosszutotky,http://www.catholic-hierarchy.org/diocese/dorad.html,1648.0
,Ireland,"Oradea Mare {Gran Varadino, Nagyvárad}",1649.0,Sigismond Zongor,http://www.catholic-hierarchy.org/diocese/dorad.html,1657.0
,Ireland,"Oradea Mare {Gran Varadino, Nagyvárad}",1665.0,Georges Barsony,http://www.catholic-hierarchy.org/diocese/dorad.html,1678.0
,Ireland,"Oradea Mare {Gran Varadino, Nagyvárad}",1678.0,Joachim Luzinszky,http://www.catholic-hierarchy.org/diocese/dorad.html,1681.0
,Ireland,"Moldovita (Moldawitza, Suczawa)",1447.0,Nicolaus,http://www.catholic-hierarchy.org/diocese/dm561.html,
,Ireland,"Moldovita (Moldawitza, Suczawa)",1457.0,Jean,http://www.catholic-hierarchy.org/diocese/dm561.html,1472.0
,Ireland,"Moldovita (Moldawitza, Suczawa)",1476.0,Pierre de Insula,http://www.catholic-hierarchy.org/diocese/dm561.html,1484.0
,Ireland,"Moldovita (Moldawitza, Suczawa)",1484.0,Simon Dobriolanus,http://www.catholic-hierarchy.org/diocese/dm561.html,1497.0
,Ireland,"Moldovita (Moldawitza, Suczawa)",1497.0,Thomas Batcha de Zegedino,http://www.catholic-hierarchy.org/diocese/dm561.html,
,Ireland,"Moldovita (Moldawitza, Suczawa)",1510.0,Michael Marinoschi,http://www.catholic-hierarchy.org/diocese/dm561.html,
,Ireland,Alba Iulia,1368.0,Dömötör Vaskúti,http://www.catholic-hierarchy.org/diocese/daliu.html,1376.0
,Ireland,Alba Iulia,1445.0,Matthias de Labischino,http://www.catholic-hierarchy.org/diocese/daliu.html,1449.0
,Ireland,Alba Iulia,1449.0,Péter Agmándi,http://www.catholic-hierarchy.org/diocese/daliu.html,1453.0
,Ireland,Alba Iulia,1453.0,Miklós Bodo de Gyewrgy,http://www.catholic-hierarchy.org/diocese/daliu.html,1461.0
,Ireland,Alba Iulia,1462.0,Mikuláš Zapolya,http://www.catholic-hierarchy.org/diocese/daliu.html,1472.0
He was made a cardinal on 10 December 1477 by Pope Sixtus IV.,Ireland,Alba Iulia,1472.0,Gabriele Rangone,http://www.catholic-hierarchy.org/diocese/daliu.html,1475.0
,Ireland,Alba Iulia,1476.0,László Geréb,http://www.catholic-hierarchy.org/diocese/daliu.html,1502.0
,Ireland,Alba Iulia,1502.0,Domonkos Kálmáncsehi,http://www.catholic-hierarchy.org/diocese/daliu.html,1503.0
,Ireland,Alba Iulia,1503.0,Mikuláš Csáky (de Bačka),http://www.catholic-hierarchy.org/diocese/daliu.html,1504.0
,Ireland,Alba Iulia,1504.0,Zsigmond Thurzó,http://www.catholic-hierarchy.org/diocese/daliu.html,1505.0
,Ireland,Alba Iulia,1515.0,Ferenc Várady,http://www.catholic-hierarchy.org/diocese/daliu.html,1520.0
,Ireland,Alba Iulia,1520.0,Petrus de Porta,http://www.catholic-hierarchy.org/diocese/daliu.html,1525.0
,Ireland,Alba Iulia,1525.0,János Gosztonyi,http://www.catholic-hierarchy.org/diocese/daliu.html,1527.0
,Ireland,Alba Iulia,1539.0,Ivan Statilić (Statilio),http://www.catholic-hierarchy.org/diocese/daliu.html,1553.0
,Ireland,Alba Iulia,1554.0,Pál Bornemissza,http://www.catholic-hierarchy.org/diocese/daliu.html,1560.0
,Ireland,Alba Iulia,1600.0,Demetrii Napragyi,http://www.catholic-hierarchy.org/diocese/daliu.html,1610.0
,Ireland,Alba Iulia,1668.0,Casimirus Damokos,http://www.catholic-hierarchy.org/diocese/daliu.html,
,Ireland,Alba Iulia,1689.0,Stephanus Kadà,http://www.catholic-hierarchy.org/diocese/daliu.html,1696.0
,Serbia,Prizren,1618.0,Petrus Katich (Catich),http://www.catholic-hierarchy.org/diocese/dp238.html,1622.0
,Serbia,Prizren,1651.0,Franjo Soimirovic (Svimirovich),http://www.catholic-hierarchy.org/diocese/dp238.html,1656.0
,Serbia,Beograd (-Smederevo),1432.0,Biagio Giovanni,http://www.catholic-hierarchy.org/diocese/dbeog.html,
,Serbia,Beograd (-Smederevo),1438.0,Stefano Petri,http://www.catholic-hierarchy.org/diocese/dbeog.html,
,Serbia,Beograd (-Smederevo),1450.0,Tommaso,http://www.catholic-hierarchy.org/diocese/dbeog.html,
,Serbia,Beograd (-Smederevo),1647.0,Marin Ibrišimović,http://www.catholic-hierarchy.org/diocese/dbeog.html,1650.0
,Serbia,Beograd (-Smederevo),1651.0,Matteo Benlich,http://www.catholic-hierarchy.org/diocese/dbeog.html,1674.0
,Serbia,Beograd (-Smederevo),1675.0,Roberto Korlatovich,http://www.catholic-hierarchy.org/diocese/dbeog.html,1675.0
,Serbia,Smederevo (Semendria),1544.0,Biagio Fabrizio di Cresseno,http://www.catholic-hierarchy.org/diocese/ds601.html,1551.0
,Serbia,Smederevo (Semendria),1551.0,"Cornelio (Thomas) Scozonolbi (Scorontilbi, Skorojevic)",http://www.catholic-hierarchy.org/diocese/ds601.html,
,Serbia,Smederevo (Semendria),1565.0,Nicolas Ugrinovich,http://www.catholic-hierarchy.org/diocese/ds601.html,1587.0
,Serbia,Smederevo (Semendria),1606.0,Istvan Szentandrássy (Cecchio),http://www.catholic-hierarchy.org/diocese/ds601.html,1624.0
,Serbia,Smederevo (Semendria),1625.0,Alberto Rengjich di Ragusa,http://www.catholic-hierarchy.org/diocese/ds601.html,1630.0
,Serbia,Svač,1440.0,Paolo Dusso,http://www.catholic-hierarchy.org/diocese/ds598.html,1445.0
,Serbia,Svač,1446.0,Antonio de Fabriano,http://www.catholic-hierarchy.org/diocese/ds598.html,1465.0
,Serbia,Svač,1507.0,Istvan,http://www.catholic-hierarchy.org/diocese/ds598.html,
"Giovanni Rosa was ordained a priest in the Order of Friars Minor.[1][2][3] In 1415, he was appointed by Pope Gregory XII as Bishop of Mazara del Vallo.[1][2][3]  He served as Bishop of Mazara del Vallo until his death in 1448.[1][2][3]While bishop, he was the principal consecrator of Matteo da Gimara, Bishop of Agrigento.[3]",Serbia,Svač,1520.0,Giovanni de Rosa,http://www.catholic-hierarchy.org/diocese/ds598.html,1524.0
,Serbia,Svač,1530.0,Thomas,http://www.catholic-hierarchy.org/diocese/ds598.html,
,Slovenia,Nitra,880.0,Wiching,http://www.catholic-hierarchy.org/diocese/dnitr.html,900.0
"He was born into a magnate family as the son Nicholas Szécsi, Jr., son of Palatine Nicholas Szécsi and Helen Garay, daughter of Nicholas I Garay.[1] He studied at the University of Vienna since 1426 and the University of Bologna since 1433 where he became a doctor of the Canon law. He also studied in the University of Padua.Szécsi was appointed Bishop of Nyitra (Nitra) on 2 March 1438. Pope Eugene IV confirmed him in that position on 20 April, however Szécsi was later elected Bishop of Eger on 5 July 1438. After the death of King Albert, he supported his widow, Elizabeth of Luxembourg. As a result, he was promoted to a cardinal on 18 December 1439 at the request of the Queen. His titular church (titulus ecclesiae) was the San Ciriaco alle Terme Diocleziane.He became archbishop of Esztergom on 8 January 1440. In this capacity, he crowned the infant Ladislaus the Posthumous with the Holy Crown of Hungary on 15 May 1440. However, shortly after he joined the league of Vladislaus I, whom he crowned on 17 July 1440 with a crown from Saint Stephen's reliquary.Vladislaus I was killed at the Battle of Varna in 1444. He supported John Hunyadi in the evolving power struggles. He vigorously attacked the Hussites in accordance with Hunyadi's policy. He served as chancellor from May 1453 to May 1463. Matthias Corvinus was crowned by him on 25 March 1464.",Slovenia,Nitra,1438.0,Dénes Szécsi,http://www.catholic-hierarchy.org/diocese/dnitr.html,1439.0
,Slovenia,Nitra,1440.0,Ladislav Bebek de Csetnek,http://www.catholic-hierarchy.org/diocese/dnitr.html,1447.0
,Slovenia,Nitra,1449.0,Miklós,http://www.catholic-hierarchy.org/diocese/dnitr.html,1456.0
,Slovenia,Nitra,1458.0,Albert Hangácsi,http://www.catholic-hierarchy.org/diocese/dnitr.html,1458.0
,Slovenia,Nitra,1460.0,Elias,http://www.catholic-hierarchy.org/diocese/dnitr.html,
,Slovenia,Nitra,1463.0,Thomas de Debrenthe (Branche),http://www.catholic-hierarchy.org/diocese/dnitr.html,1484.0
